Category,Title,Currency,Previous_price,Current_price,Unit
Baking & Flour,Imperial Eats Cashew Nuts,৳,770,770,220 gm
Baking & Flour,Ruchi Spicy Cashew Nut,৳,185,185,40 gm
Baking & Flour,Blossoms Dried Mixed Plum,৳,300,300,220 gm
Baking & Flour,Blossoms Dried Sakura Plum,৳,365,365,220 gm
Baking & Flour,Royal Gardens Salted Pistachios,৳,549,549,130 gm
Baking & Flour,Royal Gardens Masala Cashews,৳,695,695,150 gm
Baking & Flour,Farmer's Gold Mixed Nut,৳,380,380,250 gm
Baking & Flour,Blue Diamond Almonds Bold Habanero BBQ,৳,850,850,170 gm
Baking & Flour,Blue Diamond Almonds Honey Roasted,৳,850,850,170 gm
Baking & Flour,Blue Diamond Almonds Bold Wasabi & Soy Sauce,৳,850,850,170 gm
Baking & Flour,Fit Food Honey Roasted Almond,৳,260,260,125 gm
Baking & Flour,Noi Salted Peanuts,৳,352,352,110 gm
Baking & Flour,Nut Candy Salted Cashew Nuts (Kaju Badam),৳,989,989,140 gm
Baking & Flour,Nut Candy Salted Peanuts,৳,490,490,150 gm
Baking & Flour,Tong Garden Salted Almonds,৳,239,239,35 gm
Baking & Flour,Tong Garden Salted Cocktail Nuts,৳,239,239,40 gm
Baking & Flour,Tong Garden Japanese Rice Cracker Mixed Coated Peanut,৳,675,675,150 gm
Baking & Flour,Crunchos Pistachio (Pesta Badam) Tin,৳,1619,1619,350 gm
Baking & Flour,Crunchos Assorted Mix Nuts Tin,৳,1619,1619,350 gm
Baking & Flour,Khurma Dry Dates (Khejur) ± 30 gm,৳,229,199,500 gm
Baking & Flour,Tong Garden Salted Pistachio (Pesta Badam),৳,995,995,130 gm
Baking & Flour,Tong Garden Salted Almonds,৳,995,995,140 gm
Baking & Flour,Tong Garden Salted Peanuts Can,৳,695,695,150 gm
Baking & Flour,Tong Garden Salted Cocktail Nuts,৳,995,995,160 gm
Baking & Flour,Mazzak Badam Almond Roasted & Light Salt,৳,170,170,40 gm
Baking & Flour,Mazzak Mixed Nuts,৳,660,660,150 gm
Baking & Flour,Mazzak Badam Almond Roasted & Light Salt,৳,670,670,150 gm
Baking & Flour,Mazzak Cashews Nuts Roasted with Garlic Butter,৳,670,670,150 gm
Baking & Flour,Farmer's Gold Almonds (Kath Badam),৳,480,480,200 gm
Baking & Flour,Mazzak Badam Cashews Roasted & Salt,৳,165,165,40 gm
Baking & Flour,Mazzak Badam Premium Cashews Roasted with Salt,৳,560,560,150 gm
Baking & Flour,Mazzak Badam Cashews Roasted & Light Salt,৳,640,640,150 gm
Baking & Flour,Mazzak Badam Pistachio Roasted & Light Salt,৳,199,199,40 gm
Baking & Flour,Mazzak Badam Premium Cashews Roasted with Salt (Lemon Mint),৳,580,580,150 gm
Baking & Flour,Mazzak Badam Premium Cashews Roasted with Salt (Tomato Blast),৳,580,580,150 gm
Baking & Flour,Mazzak Badam Premium Cashews,৳,560,560,150 gm
Baking & Flour,Mazzak Badam Pistachio Roasted & Light Salt,৳,700,700,150 gm
Baking & Flour,Mazzak Cashew Powder,৳,540,540,150 gm
Baking & Flour,Mazzak Badam Cashews Roasted Corn Supreme,৳,670,670,150 gm
Baking & Flour,Mazzak Badam Cashews Spicy BBQ Garlic Chicken,৳,670,670,150 gm
Baking & Flour,Royal Gardens Garlic Roasted Peanuts,৳,100,100,50 gm
Baking & Flour,Royal Gardens Garlic Roasted Cashews,৳,695,695,150 gm
Baking & Flour,Royal Gardens Salted Cashews,৳,695,695,150 gm
Baking & Flour,Royal Gardens Salted Cashews,৳,435,435,100 gm
Baking & Flour,Farmer's Gold Dried Fruits,৳,350,350,200 gm
Baking & Flour,Baking Soda,৳,25,25,100 gm
Baking & Flour,Sugar Candy (Tal Misri),৳,55,45,200 gm
Baking & Flour,Saad Baking Powder,৳,95,95,150 gm
Baking & Flour,Chocolate Chips Dark,৳,439,439,250 gm
Baking & Flour,Chocolate Chips White,৳,429,429,250 gm
Baking & Flour,Silver Edible Paper (Tobok),৳,549,549,25 gm
Baking & Flour,Golden Edible Paper (Tobok),৳,549,549,25 gm
Baking & Flour,Sweet Ball Golden,৳,520,520,150 gm
Baking & Flour,Sweet Ball White,৳,375,375,150 gm
Baking & Flour,Saad Monosodium Glutamate,৳,25,25,50 gm
Baking & Flour,Vivo Ambient Whip Topping with Vegetable Fat,৳,736,736,1100 gm
Baking & Flour,Goalini Plus Condensed Milk,৳,105,105,400 gm
Baking & Flour,Foster Clark's Bicarbonate Soda,৳,275,275,150 gm
Baking & Flour,Hershey's Cocoa Powder Jar,৳,950,950,226 gm
Baking & Flour,Foster Clark's Culinary Essence Rose,৳,140,140,28 ml
Baking & Flour,Cinnamon (Daruchini) Powder,৳,68,68,50 gm
Baking & Flour,Carnation Milk (Thai),৳,299,299,405 gm
Baking & Flour,Hershey's Chocolate Syrup,৳,1029,1029,623 gm
Baking & Flour,Sis White Sugar Cube,৳,500,500,454 gm
Baking & Flour,Cadbury Cocoa Powder,৳,639,639,250 gm
Baking & Flour,Foster Clark's Food Colour (Red),৳,140,140,28 ml
Baking & Flour,Hershey's Strawberry Syrup,৳,939,939,623 gm
Baking & Flour,Silicon Spatula,৳,219,219,2 pcs
Baking & Flour,Silicone Chocolate Mould,৳,269,269,each
Baking & Flour,Lacy's Baking & Cooking Paper 30 cm × 5 m,৳,479,479,each
Baking & Flour,Lacy's Baking & Cooking Paper 10 m,৳,649,649,each
Baking & Flour,Wooden Silicone Spatula,৳,379,379,each
Baking & Flour,"Transparent Disposable Piping Bags (8.5""x12.5"")",৳,719,719,100 pcs
Baking & Flour,Cake Muffin Tin,৳,379,379,each
Baking & Flour,Heart Shaped Cake Pan,৳,299,299,each
Baking & Flour,Round Cake Pan,৳,409,409,each
Baking & Flour,Russian Flower Nozzle Set,৳,480,480,7 pcs
Baking & Flour,Cake Decoration Nozzle Set,৳,179,179,12 pcs
Baking & Flour,Pizza Cutter,৳,250,250,each
Baking & Flour,Small Whisk,৳,159,159,each
Baking & Flour,Boutique Straw,৳,400,400,4 pcs
Baking & Flour,Orange Medium Measurement Mug,৳,359,359,each
Baking & Flour,Silicone Lace,৳,379,379,each
Baking & Flour,Ahmed Custard Powder,৳,90,90,160 gm
Baking & Flour,Radhuni Custard Powder,৳,90,90,140 gm
Baking & Flour,Foster Clark's Cake Mix Pack (Vanilla),৳,530,530,500 gm
Baking & Flour,Foster Clark's Jelly Dessert Strawberry,৳,160,160,80 gm
Baking & Flour,Foster Clark's Custard Powder Pack,৳,395,395,200 gm
Baking & Flour,Foster Clark's Custard Powder Tin,৳,395,395,300 gm
Baking & Flour,Foster Clark's Baking Powder,৳,360,360,225 gm
Baking & Flour,Anchor Custard Powder Vanilla,৳,60,60,200 gm
Baking & Flour,Pran Synthetic Vinegar,৳,40,40,300 ml
Baking & Flour,Ahmed White Vinegar,৳,55,55,325 ml
Baking & Flour,Pran Synthetic Vinegar,৳,55,55,650 ml
Baking & Flour,Ahmed White Vinegar,৳,70,70,500 ml
Baking & Flour,Foster Clark's Culinary Essence Vanilla,৳,140,140,28 ml
Baking & Flour,Kewra Jal (Screwpine Water),৳,29,29,200 ml
Baking & Flour,Radhuni Kasundi,৳,65,65,285 ml
Baking & Flour,Pran Rose Water,৳,20,20,170 ml
Baking & Flour,Tiara Food Color (Red),৳,90,90,28 ml
Baking & Flour,Foster Clark's Culinary Essence Orange,৳,160,160,28 ml
Baking & Flour,Foster Clark's Food Color Orange,৳,140,140,28 ml
Baking & Flour,American Garden Pizza Sauce Classic,৳,670,670,397 ml
Baking & Flour,Bragg Organic Apple Cider Vinegar,৳,1600,1600,946 ml
Baking & Flour,Hosen Gherkins Original Flavour Jar,৳,529,529,680 gm
Baking & Flour,Foster Clark's Culinary Essence Rose,৳,140,140,28 ml
Baking & Flour,Maggi Seasoning Sauce,৳,690,569,680 ml
Baking & Flour,Saporito Red Grape Vinegar,৳,569,569,500 ml
Baking & Flour,French's Classic Yellow Mustard,৳,460,460,255 gm
Baking & Flour,Foster Clark's Culinary Essence Strawberry,৳,140,140,28 ml
Baking & Flour,Hershey's Chocolate Syrup,৳,1029,1029,623 gm
Baking & Flour,Foster Clark's Food Colour (Red),৳,140,140,28 ml
Baking & Flour,Kikkoman Premium Soy Sauce,৳,679,679,600 ml
Baking & Flour,Hershey's Strawberry Syrup,৳,939,939,623 gm
Frozen Snacks,Golden Harvest Mini Chicken Nuggets,৳,240,240,300 gm
Frozen Snacks,Golden Harvest Chicken Sausage,৳,260,260,340 gm
Frozen Snacks,AG Food Chicken Shami Kabab 10 pcs,৳,260,260,250 gm
Frozen Snacks,Paragon Chicken Shami Kabab,৳,415,415,500 gm
Frozen Snacks,Kazi Farms Kitchen Chicken Sausage 10 pcs,৳,260,260,340 gm
Frozen Snacks,Kazi Farms Kitchen Spicy Chicken Nuggets,৳,200,200,250 gm
Frozen Snacks,Golden Harvest Frozen Chicken Meat Ball,৳,300,300,400 gm
Frozen Snacks,Jhatpot Chicken Nuggets 20 pcs,৳,240,240,300 gm
Frozen Snacks,Golden Harvest Frozen Chicken Samosa 25 pcs,৳,215,215,250 gm
Frozen Snacks,Golden Harvest Chicken Shami Kabab,৳,250,250,200 gm
Frozen Snacks,Kazi Farms Kitchen Chicken Samosa (22-23 pcs),৳,215,215,250 gm
Frozen Snacks,Kazi Farms Kitchen Chicken Spring Roll (23-25 pcs),৳,215,215,250 gm
Frozen Snacks,Paragon Chicken Nuggets,৳,240,240,300 gm
Frozen Snacks,Kazi Farms Kitchen Chicken Strips,৳,260,260,250 gm
Frozen Snacks,Golden Harvest Spicy Chicken Sausage 340 gm,৳,275,275,10 pcs
Frozen Snacks,Golden Harvest Mini Chicken Spring Roll 15 pcs,৳,235,235,300 gm
Frozen Snacks,Country Natural Chicken Samosa,৳,250,250,300 gm
Frozen Snacks,Country Natural Chicken Spicy Lollipop,৳,350,350,400 gm
Frozen Snacks,Country Natural Chicken Kofta,৳,270,270,300 gm
Frozen Snacks,Roja Chicken Nuggets,৳,250,250,300 gm
Frozen Snacks,Roja Chicken Meatball,৳,200,200,250 gm
Frozen Snacks,Jhatpot Chicken Strips,৳,280,280,250 gm
Frozen Snacks,Quality Chicken Spring Roll 25 pcs,৳,230,230,250 gm
Frozen Snacks,Quality Chicken Meatball,৳,210,210,250 gm
Frozen Snacks,Quality Chicken Kids Nuggets,৳,230,230,250 gm
